,date_assigned,zip_code,action,geolocation,city,service_request_status,condition,latitude,location_description,service_request_closed_time,disposition,case_number,service_request_created_date,street_address,longitude,violation_id,corrected,code_reference,item,inspection_date,date_closed,service_request_number,unit_number,date_filed
50,2023-02-10T00:00:00.000,20874,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",GERMANTOWN,Closed,General Condition,0,Exterior,2023-03-10T00:00:00.000,Violations Corrected,177728,2023-02-10T00:00:00.000,18838 BENT WILLOW CIR,0,607049,2023-03-10T00:00:00.000,26-9(b)(3),Walls/ Ceiling - Exterior,2023-02-10T00:00:00.000,2023-03-10T00:00:00.000,1518017941,,2023-02-10T00:00:00.000
51,2023-02-10T00:00:00.000,20886,Repair,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",MONTGOMERY VILLAGE,Closed,General Condition,0,Entire Facility,2023-02-27T00:00:00.000,Violations Corrected,177730,2023-02-09T00:00:00.000,18700 WALKERS CHOICE RD,0,607050,2023-02-27T00:00:00.000,26-9(a)(4),Elevator,2023-02-10T00:00:00.000,2023-02-27T00:00:00.000,1518001817,,2023-02-10T00:00:00.000
52,2023-02-09T00:00:00.000,20874,Exterminate/ Eliminate,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",GERMANTOWN,Closed,Rat/Mouse,0,Exterior,2023-03-03T00:00:00.000,Violations Corrected,177721,2023-02-10T00:00:00.000,18864 BENT WILLOW CIR,0,607044,2023-03-03T00:00:00.000,26-9(a)(9),Infestation,2023-02-10T00:00:00.000,2023-03-03T00:00:00.000,1518118618,,2023-02-09T00:00:00.000
53,2023-02-09T00:00:00.000,20874,Remove and maintain grounds,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",GERMANTOWN,Closed,Rubbish (branches/ brush/ litter),0,Exterior,2023-03-03T00:00:00.000,Violations Corrected,177721,2023-02-09T00:00:00.000,18864 BENT WILLOW CIR,0,607043,2023-02-14T00:00:00.000,26-9(a)(8),Solid Waste,2023-02-10T00:00:00.000,2023-03-03T00:00:00.000,1517972044,,2023-02-09T00:00:00.000
54,2023-02-09T00:00:00.000,20874,Remove and maintain grounds,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",GERMANTOWN,Closed,Rubbish (branches/ brush/ litter),0,Exterior,2023-03-03T00:00:00.000,Violations Corrected,177721,2023-02-10T00:00:00.000,18864 BENT WILLOW CIR,0,607043,2023-02-14T00:00:00.000,26-9(a)(8),Solid Waste,2023-02-10T00:00:00.000,2023-03-03T00:00:00.000,1518118618,,2023-02-09T00:00:00.000
55,2023-02-09T00:00:00.000,20874,Exterminate/ Eliminate,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",GERMANTOWN,Closed,Rat/Mouse,0,Exterior,2023-03-03T00:00:00.000,Violations Corrected,177721,2023-02-09T00:00:00.000,18864 BENT WILLOW CIR,0,607044,2023-03-03T00:00:00.000,26-9(a)(9),Infestation,2023-02-10T00:00:00.000,2023-03-03T00:00:00.000,1517972044,,2023-02-09T00:00:00.000
56,2023-02-09T00:00:00.000,20852,Remove and maintain grounds,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",ROCKVILLE,Closed,General Condition,0,Exterior,2023-03-09T00:00:00.000,Violations Corrected,177704,2023-02-09T00:00:00.000,11901 HUNTERS LN,0,605594,2023-03-09T00:00:00.000,26-9(a)(8),Solid Waste,2023-02-09T00:00:00.000,2023-03-09T00:00:00.000,1517929613,,2023-02-09T00:00:00.000
57,2023-02-09T00:00:00.000,20852,Remove,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",ROCKVILLE,Closed,Mold/ Mildew,0,Exterior,2023-03-09T00:00:00.000,Violations Corrected,177704,2023-02-09T00:00:00.000,11901 HUNTERS LN,0,605595,2023-03-09T00:00:00.000,26-9(b)(1),Walls/ Ceiling - Exterior,2023-02-09T00:00:00.000,2023-03-09T00:00:00.000,1517929613,,2023-02-09T00:00:00.000
58,2023-02-08T00:00:00.000,20876,Remove and maintain grounds,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",GERMANTOWN,Closed,General Condition,0,Exterior,2023-02-14T00:00:00.000,Violations Corrected,177700,2023-02-08T00:00:00.000,11712 ROSEARBOR CT,0,606012,2023-02-14T00:00:00.000,26-9(a)(8),Solid Waste,2023-02-09T00:00:00.000,2023-02-14T00:00:00.000,1517836223,,2023-02-08T00:00:00.000
59,2023-02-08T00:00:00.000,20904,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Living Room,2023-03-08T00:00:00.000,Violations Corrected,177696,2023-02-08T00:00:00.000,11550 STEWART LN,0,605416,2023-03-08T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2023-02-08T00:00:00.000,2023-03-08T00:00:00.000,1517846397,Apt 306,2023-02-08T00:00:00.000
60,2023-02-08T00:00:00.000,20904,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Living Room,2023-03-08T00:00:00.000,Violations Corrected,177696,2023-02-08T00:00:00.000,11550 STEWART LN,0,605415,2023-02-08T00:00:00.000,26-9(a)(1),Walls/ Ceiling - Interior,2023-02-08T00:00:00.000,2023-03-08T00:00:00.000,1517846397,Apt 306,2023-02-08T00:00:00.000
61,2023-02-08T00:00:00.000,20904,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Handle,0,Kitchen,2023-03-08T00:00:00.000,Violations Corrected,177696,2023-02-08T00:00:00.000,11550 STEWART LN,0,605419,2023-03-08T00:00:00.000,26-9(a)(4),Refrigerator/ Freezer,2023-02-08T00:00:00.000,2023-03-08T00:00:00.000,1517846397,Apt 306,2023-02-08T00:00:00.000
62,2023-02-08T00:00:00.000,20904,Paint (clean/scrape/prep as necessary),"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Living Room,2023-03-08T00:00:00.000,Violations Corrected,177696,2023-02-08T00:00:00.000,11550 STEWART LN,0,605414,2023-03-08T00:00:00.000,26-9(c)(3),Walls/ Ceiling - Interior,2023-02-08T00:00:00.000,2023-03-08T00:00:00.000,1517846397,Apt 306,2023-02-08T00:00:00.000
63,2023-02-08T00:00:00.000,20904,Correct Trip Hazard,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Covering,0,Living Room,2023-03-08T00:00:00.000,Violations Corrected,177696,2023-02-08T00:00:00.000,11550 STEWART LN,0,605418,2023-03-08T00:00:00.000,26-9(c)(5),Floor,2023-02-08T00:00:00.000,2023-03-08T00:00:00.000,1517846397,Apt 306,2023-02-08T00:00:00.000
64,2023-02-08T00:00:00.000,20904,Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Kitchen,2023-03-08T00:00:00.000,Violations Corrected,177696,2023-02-08T00:00:00.000,11550 STEWART LN,0,605417,2023-03-08T00:00:00.000,26-9(a)(4),Stove/ Oven,2023-02-08T00:00:00.000,2023-03-08T00:00:00.000,1517846397,Apt 306,2023-02-08T00:00:00.000
65,2023-02-07T00:00:00.000,20866,Repair and display valid tags or remove,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",BURTONSVILLE,Closed,General Condition,0,Exterior,2023-03-01T00:00:00.000,Violations Corrected,177689,2023-02-07T00:00:00.000,4316 VALLEY STREAM AVE,0,607042,2023-03-01T00:00:00.000,26-9(a)(13),Automobile/ Vehicle,2023-02-10T00:00:00.000,2023-03-01T00:00:00.000,1517788798,,2023-02-07T00:00:00.000
66,2023-02-07T00:00:00.000,20901,Restore Service,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,"Electric, Gas, or Water",0,Entire Unit,2023-02-13T00:00:00.000,Violations Corrected,177624,2023-02-07T00:00:00.000,8815 GLENVILLE RD,0,605590,2023-02-13T00:00:00.000,26-9(a)(7),Utilities,2023-02-08T00:00:00.000,2023-02-13T00:00:00.000,1517751752,,2023-02-07T00:00:00.000
67,2023-02-06T00:00:00.000,20906,Remove,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Construction Material,0,Exterior,2023-03-06T00:00:00.000,Violations Corrected,177570,2023-02-06T00:00:00.000,4111 TULARE DR,0,606592,2023-03-06T00:00:00.000,26-9(a)(8),Solid Waste,2023-02-09T00:00:00.000,2023-03-06T00:00:00.000,1517645334,,2023-02-06T00:00:00.000
68,2023-02-06T00:00:00.000,20912,No Action Necessary,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",TAKOMA PARK,Closed,General Condition,0,Entire Unit,2023-02-08T00:00:00.000,Complaint noted and no other action - no jurisdiction,177555,2023-02-06T00:00:00.000,1007 UNIVERSITY BLVD E,0,604885,2023-02-08T00:00:00.000,,No Violations Observed,2023-02-08T00:00:00.000,2023-02-08T00:00:00.000,1517652842,# 101,2023-02-06T00:00:00.000
69,2023-02-03T00:00:00.000,20906,Restore Service,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,"Electric, Gas, or Water",0,Entire Unit,2023-02-06T00:00:00.000,Violations Corrected,177546,2023-02-03T00:00:00.000,14216 PEAR TREE LN,0,603327,2023-02-06T00:00:00.000,26-9(a)(7),Utilities,2023-02-03T00:00:00.000,2023-02-06T00:00:00.000,1517492489,,2023-02-03T00:00:00.000
70,2023-02-02T00:00:00.000,20906,Store in approved container(s),"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Garbage (organic waste),0,Entire Facility,2023-02-24T00:00:00.000,Violations Corrected,177500,2023-02-02T00:00:00.000,3011 HEWITT AVE,0,603304,2023-02-24T00:00:00.000,26-9(a)(8),Solid Waste,2023-02-03T00:00:00.000,2023-02-24T00:00:00.000,1517343062,,2023-02-02T00:00:00.000
71,2023-02-01T00:00:00.000,20872,Repair and display valid tags or remove,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",DAMASCUS,Closed,General Condition,0,Exterior,2023-03-09T00:00:00.000,Violations Corrected,177488,2023-02-01T00:00:00.000,9912 COLORADO CT,0,602819,2023-03-09T00:00:00.000,26-9(a)(13),Automobile/ Vehicle,2023-02-01T00:00:00.000,2023-03-09T00:00:00.000,1517241962,,2023-02-01T00:00:00.000
72,2023-02-01T00:00:00.000,20872,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",DAMASCUS,Closed,Window,0,Exterior,2023-03-09T00:00:00.000,Violations Corrected,177488,2023-02-01T00:00:00.000,9912 COLORADO CT,0,602820,2023-03-09T00:00:00.000,26-9(a)(2),Garage/Carport,2023-02-01T00:00:00.000,2023-03-09T00:00:00.000,1517241962,,2023-02-01T00:00:00.000
73,2023-02-01T00:00:00.000,20855,Remove vehicle from residential lot,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",ROCKVILLE,Closed,"Commercial, Recreational, Boat or Trailer",0,Exterior,2023-02-15T00:00:00.000,Violations Corrected,177477,2023-01-31T00:00:00.000,17811 MILL CREEK DR,0,602816,2023-02-15T00:00:00.000,59.6.2.5.L,Automobile/ Vehicle,2023-02-01T00:00:00.000,2023-02-15T00:00:00.000,1517184920,,2023-02-01T00:00:00.000
74,2023-01-31T00:00:00.000,20910,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Cooling/ Heating,0,Entire Facility,2023-02-01T00:00:00.000,Violations Corrected,177426,2023-01-30T00:00:00.000,8750 GEORGIA AVE,0,602652,2023-02-01T00:00:00.000,26-9(a)(4),HVAC,2023-01-31T00:00:00.000,2023-02-01T00:00:00.000,1517099790,Not Applicable,2023-01-31T00:00:00.000
75,2023-01-31T00:00:00.000,20910,Temperature Setting (between 120 and 140 degrees),"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Entire Facility,2023-02-01T00:00:00.000,Violations Corrected,177426,2023-01-30T00:00:00.000,8750 GEORGIA AVE,0,602651,2023-02-01T00:00:00.000,26-7(e)(4),Boiler,2023-01-31T00:00:00.000,2023-02-01T00:00:00.000,1517099790,Not Applicable,2023-01-31T00:00:00.000
76,2023-01-31T00:00:00.000,20901,Remove and maintain grounds,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Garbage (organic waste),0,Exterior,2023-02-23T00:00:00.000,Violations Corrected,177429,2023-01-31T00:00:00.000,8701 BRADFORD RD,0,602639,2023-02-23T00:00:00.000,26-9(a)(8),Solid Waste,2023-01-31T00:00:00.000,2023-02-23T00:00:00.000,1517131966,Not Applicable,2023-01-31T00:00:00.000
77,2023-01-30T00:00:00.000,20817,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",BETHESDA,Closed,General Condition,0,Kitchen,2023-02-16T00:00:00.000,Violations Corrected,177420,2023-01-30T00:00:00.000,6437 ROCK FOREST DR,0,603177,2023-02-16T00:00:00.000,26-9(c)(1),Sink,2023-02-02T00:00:00.000,2023-02-16T00:00:00.000,1517078216,,2023-01-30T00:00:00.000
78,2023-01-30T00:00:00.000,20817,Paint exterior (clean/scrape/prep as necessary),"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",BETHESDA,Closed,General Condition,0,Bathroom 1,2023-02-16T00:00:00.000,Violations Corrected,177420,2023-01-30T00:00:00.000,6437 ROCK FOREST DR,0,603179,2023-02-16T00:00:00.000,26-9(b)(3),Door,2023-02-02T00:00:00.000,2023-02-16T00:00:00.000,1517078216,,2023-01-30T00:00:00.000
79,2023-01-30T00:00:00.000,20817,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",BETHESDA,Closed,Knobs/ Hardware,0,Kitchen,2023-02-16T00:00:00.000,Violations Corrected,177420,2023-01-30T00:00:00.000,6437 ROCK FOREST DR,0,603178,2023-02-16T00:00:00.000,26-9(a)(4),Stove/ Oven,2023-02-02T00:00:00.000,2023-02-16T00:00:00.000,1517078216,,2023-01-30T00:00:00.000
80,2023-01-30T00:00:00.000,20817,Repair drips/ leaks,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",BETHESDA,Closed,General Condition,0,Bathroom 1,2023-02-16T00:00:00.000,Violations Corrected,177420,2023-01-30T00:00:00.000,6437 ROCK FOREST DR,0,603176,2023-02-16T00:00:00.000,26-9(c)(1),Bathtub/ Shower,2023-02-02T00:00:00.000,2023-02-16T00:00:00.000,1517078216,,2023-01-30T00:00:00.000
81,2023-01-30T00:00:00.000,20817,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",BETHESDA,Closed,Operating Hardware,0,Bathroom 1,2023-02-16T00:00:00.000,Violations Corrected,177420,2023-01-30T00:00:00.000,6437 ROCK FOREST DR,0,603180,2023-02-16T00:00:00.000,26-9(c)(1),Bathtub/ Shower,2023-02-02T00:00:00.000,2023-02-16T00:00:00.000,1517078216,,2023-01-30T00:00:00.000
82,2023-01-30T00:00:00.000,20874,Remove dead tree limbs,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",GERMANTOWN,Closed,General Condition,0,Exterior,2023-02-23T00:00:00.000,Violations Corrected,177400,2023-01-30T00:00:00.000,20805 AMBER HILL CT,0,603169,2023-02-23T00:00:00.000,26-9(b)(5),Tree/ Tree Limbs/ Shrubbery,2023-02-02T00:00:00.000,2023-02-23T00:00:00.000,1517019507,,2023-01-30T00:00:00.000
83,2023-01-30T00:00:00.000,20852,Remove and maintain grounds,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",ROCKVILLE,Closed,General Condition,0,Exterior,2023-02-16T00:00:00.000,Violations Corrected,177409,2023-01-30T00:00:00.000,11503 ASHLEY DR,0,602674,2023-02-16T00:00:00.000,26-9(a)(8),Solid Waste,2023-02-01T00:00:00.000,2023-02-16T00:00:00.000,1517053272,,2023-01-30T00:00:00.000
84,2023-01-30T00:00:00.000,20904,Exterminate/ Eliminate,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Rat/Mouse,0,Entire Unit,2023-03-01T00:00:00.000,Violations Corrected,177417,2023-01-30T00:00:00.000,11504 LOCKWOOD DR,0,602649,2023-03-01T00:00:00.000,26-9(a)(9),Infestation,2023-01-31T00:00:00.000,2023-03-01T00:00:00.000,1517047485,Apt B1,2023-01-30T00:00:00.000
85,2023-01-30T00:00:00.000,20910,Repair/Replace,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Entire Unit,2023-02-13T00:00:00.000,Violations Corrected,177405,2023-01-30T00:00:00.000,525 THAYER AVE,0,602421,2023-02-09T00:00:00.000,26-7(e)(3),HVAC,2023-01-30T00:00:00.000,2023-02-13T00:00:00.000,1517042717,Apt 308,2023-01-30T00:00:00.000
86,2023-01-30T00:00:00.000,20910,Exterminate/ Eliminate,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Roach,0,Entire Unit,2023-02-13T00:00:00.000,Violations Corrected,177405,2023-01-30T00:00:00.000,525 THAYER AVE,0,602422,2023-02-09T00:00:00.000,26-9(a)(9),Infestation,2023-01-30T00:00:00.000,2023-02-13T00:00:00.000,1517042717,Apt 205,2023-01-30T00:00:00.000
87,2023-01-30T00:00:00.000,20904,Remove and maintain grounds,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Exterior,2023-03-09T00:00:00.000,Violations Corrected,177396,2023-01-27T00:00:00.000,302 SPRINGLOCH RD,0,602818,2023-03-09T00:00:00.000,26-9(a)(8),Solid Waste,2023-02-01T00:00:00.000,2023-03-09T00:00:00.000,1516836256,,2023-01-30T00:00:00.000
88,2023-01-30T00:00:00.000,20904,Grout/ Caulk/ Seal,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,General Condition,0,Kitchen,2023-03-01T00:00:00.000,Violations Corrected,177417,2023-01-30T00:00:00.000,11504 LOCKWOOD DR,0,602648,2023-03-01T00:00:00.000,26-9(c)(1),Sink,2023-01-31T00:00:00.000,2023-03-01T00:00:00.000,1517047485,Apt B1,2023-01-30T00:00:00.000
89,2023-01-30T00:00:00.000,20904,Investigate Cause and Repair,"{'latitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '0.0'}",SILVER SPRING,Closed,Water/Mold-Light,0,Bedroom 2,2023-03-01T00:00:00.000,Violations Corrected,177417,2023-01-30T00:00:00.000,11504 LOCKWOOD DR,0,602647,2023-03-01T00:00:00.000,26-9(a)(1),Windows,2023-01-31T00:00:00.000,2023-03-01T00:00:00.000,1517047485,Apt B1,2023-01-30T00:00:00.000
