,battery_park_property_tax,garrett_park_property_tax,brownfield_s_county_tax_credit,new_jobs_tax_credit,design_for_life_tax_credit,laytonsville_property_tax,wssc_connection_fee_chg,ch_ch_section_3_property_tax,day_car_tax_credit,dbu_road,historic_preservation_credit,total_credits,takoma_park_special,brownfields_state_tax_credit,parcel_code,renewable_energy_credit,ch_ch_town_charge_ri,washington_grove_rn,dev_dist_special_tax_wg,dev_dist_special_assessment_wg,friendship_hts_property_tax,art_s_entertainment_credit,gaithersburg_property_tax,total,special_area_homestead_credit,washington_grove_serv_chg,green_building_tax_credit,gaithersburg_charge_rm,wssc_front_foot_benefit_chg,white_flint_sp_tax,water_qual_protect_chg_nr,north_ch_ch_property_tax,brookeville_property_tax,rockville_property_tax_credit,somerset_property_tax,county_homeowner_s_credit,martins_addition_charge_rk,drummond_property_tax,county_homestead_credit,water_quality_protect_chg_sfr,dev_dist_special_assessment_kv,business_incubator_tax_credit,municipal_homestead_credit,state_homestead_credit,rockville_property_tax,enterprise_zone_tax_credit,solid_waste_charge,water_quality_protect_chg_ex,glen_echo_property_tax,water_quality_protect_chg_ag,poolesville_property_tax,ch_ch_section_5_charge_rj,clean_lien_demolition,gaithersburg_stormwater_fee,conservation_energy_credit,partial_parking_lot_credit,water_qual_protect_chg_rsfa,fallen_officer_rescue_credit,ch_ch_village_charge_rg,municipal_homeowners_credit,dev_dist_special_tax_kv,ch_ch_village_property_tax,water_qual_protect_chg_mfr,ch_ch_section_5_property_tax,barnesville_property_tax,fire_sprinkler_tax_credit,water_qual_protect_chg_rsfd,excess_homeowner_credit,washington_grove_property_tax,swimclub,municipal_swimclub,ch_ch_view_property_tax,county_property_tax,rockville_stormwater_mgmt_fee,residence,kensington_property_tax,state_homeowner_s_credit,bay_restoration_fund,bill_total,rockville_front_foot_chg,religious_organizations_credit,ch_ch_town_property_tax,takoma_park_property_tax,property_address,water_quality_protect_chg_gov,full_parking_lot_credit,ch_ch_section_3_charge_rh,conservation_land_tax_credit,county_property_tax_credit,enterprise_zone_municipal,garrett_park_charge_rl,water_quality_protect_chg_np,location_1,martins_addition_property_tax,oakmont_property_tax,state_property_tax,zip_code,:@computed_region_vu5j_pcmz,:@computed_region_d7bw_bq6x,:@computed_region_kbsp_ykn9,:@computed_region_tx5f_5em3,:@computed_region_rbt8_3x7n,:@computed_region_6ryf_isx3
24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,459073,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FULTON ST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""FULTON ST"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,464718,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,MEADOW LN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""MEADOW LN"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,482262,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CABIN RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""CABIN RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,524334,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,6.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.30,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,13.33,0.00,0.00,0.00,0.00,BATTERY LN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""BATTERY LN"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.67,,,,,,,
28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,548853,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TOURNAY RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""TOURNAY RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,548977,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BOXWOOD RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""BOXWOOD RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,664111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ALLAN RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""ALLAN RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,698365,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GROSVENOR LN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""GROSVENOR LN"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,700163,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,261.63,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,289.85,0.00,0.00,0.00,0.00,BUXTON TER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""BUXTON TER"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,28.22,,,,,,,
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,705108,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GEORGIA AVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""GEORGIA AVE"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,709744,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1825.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1647.63,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,1825.37,0.00,0.00,0.00,0.00,BROOKE RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""BROOKE RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,177.74,,,,,,,
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,713597,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GREGG RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""GREGG RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,732237,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,27.09,0.00,0.00,0.00,0.00,HIGH ST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.09,"{'human_address': '{""address"": ""HIGH ST"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,794387,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CHESTNUT ST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""CHESTNUT ST"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,802466,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,STEDWICK RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""STEDWICK RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,804250,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,CAPEHART DR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""CAPEHART DR"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,808543,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,895.35,0.00,0.00,0.00,0.00,0.00,0.00,895.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,895.35,0.00,0.00,0.00,0.00,ROMAN WAY,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""ROMAN WAY"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,820170,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OAK AVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""OAK AVE"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,825957,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,381.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,381.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,381.48,0.00,0.00,0.00,0.00,CEDAR AVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""CEDAR AVE"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,836756,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GOODPORT LN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""GOODPORT LN"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,850234,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GLEN RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""GLEN RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,863910,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,732.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,661.34,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,732.68,0.00,0.00,0.00,0.00,LOGAN DR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""LOGAN DR"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,71.34,,,,,,,
46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,865598,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GLEN RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""GLEN RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,897537,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GREGERSCROFT RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""GREGERSCROFT RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,900113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,HORNFAIR CT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""HORNFAIR CT"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,911388,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,BELLS MILL RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""BELLS MILL RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,938046,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.23,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,6.90,0.00,0.00,0.00,0.00,BARNES RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""BARNES RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.67,,,,,,,
